bank,bank_level,bank_code,detail,type,type_id,atm,branch,office,address,dia_chi_cu_the,ward_id,outlet,ward,ward_pop,district,district_id,ward_level,district_level,formatted_address,latitude,longitude,cluster_name,cluster_id,cluster_desc
DongA Bank,Small,12,Ngan hang TMCP Dong A - PGD Ly Nam De,Phong giao dich,office,0,0,1,"Phong giao dich DongA Bank-Ngan hang TMCP Dong A - PGD Ly Nam De, Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","36C Lý Nam Đế, Phường Cửa Đông, Quận Hoàn Kiếm, Thành phố Hà Nội, Việt Nam",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan,"36 Lý Nam Đế, Cửa Đông, Hoàn Kiếm, Hà Nội, Vietnam",21.0322348,105.8443094,Group 3,3,"Densely populated area, high ratio of population in labor age"
Ocean Bank,Small,25,OCEANBANK Tran Phu,Chi nhanh,branch,0,1,0,"Chi nhanh OCEAN Bank-OCEANBANK Tran Phu, Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","Số 169 Phùng Hưng, Hà Nội",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan,"169 Phùng Hưng, Cửa Đông, Hoàn Kiếm, Hà Nội, Vietnam",21.030218,105.844862,Group 3,3,"Densely populated area, high ratio of population in labor age"
ACB,Big,2,PGD Bat Dan,Phong giao dich,office,0,0,1,"Phong giao dich ACB-PGD Bat Dan, Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","29 Đường Thành, P. Cửa Đông, Quan Hoan Kiem, Ha Noi",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan,"29 Đường Thành, Cửa Đông, Hoàn Kiếm, Hà Nội, Vietnam",21.0330232,105.8462681,Group 3,3,"Densely populated area, high ratio of population in labor age"
BIDV,Big,8,PGD Duong Thanh,Phong giao dich,office,0,0,1,"Phong giao dich BIDV-PGD Duong Thanh, Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","Số 37B Đường Thành,Phường Cửa Đông,Quận Hoàn Kiếm, Thành phố Hà Nội,",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan,"Số 37B Đường Thành, Cửa Đông, Hoàn Kiếm, Hà Nội 100000, Vietnam",21.0328552,105.8464363,Group 3,3,"Densely populated area, high ratio of population in labor age"
Vietbank,Small,43,PGD Duong Thanh,Chi nhanh,branch,0,1,0,"Chi nhanh VietBank-PGD Duong Thanh, Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","24 Đường Thành, Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội.",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan,"24 Đường Thành, Cửa Đông, Hoàn Kiếm, Hà Nội 100000, Vietnam",21.0321308,105.8465156,Group 3,3,"Densely populated area, high ratio of population in labor age"
Vietinbank,Big,45,PGD Ha Thanh. ,Phong giao dich,office,0,0,1,"Phong giao dich VIETIN Bank-PGD Ha Thanh. , Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","Số 20 Đường Thành, Quận Hoàn Kiếm, TP. Hà Nội",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan,"46 Đường Thành, Hàng Bông, Hoàn Kiếm, Hà Nội, Vietnam",21.0306335,105.8472577,Group 3,3,"Densely populated area, high ratio of population in labor age"
Vietinbank,Big,45,PGD Hang Da. ,Phong giao dich,office,0,0,1,"Phong giao dich VIETIN Bank-PGD Hang Da. , Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","Số 46 Đường Thành, Phường Cửa Đông, TP. Hà Nội",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan,"46 Đường Thành, Hàng Bông, Hoàn Kiếm, Hà Nội, Vietnam",21.0306335,105.8472577,Group 3,3,"Densely populated area, high ratio of population in labor age"
Sacombank,Big,29,PGD Hoan Kiem,Phong giao dich,office,0,0,1,"Phong giao dich Sacombank-PGD Hoan Kiem, Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam", 61A phố Đường Thành - phường Cửa Đông - quận Hoàn Kiếm - Tp.Hà Nội,55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan,"88 Hàng Bồ, Hoàn Kiếm, Hà Nội, Vietnam",21.0338679,105.848084,Group 3,3,"Densely populated area, high ratio of population in labor age"
VPBank,Big,46,PGD Ly Nam De PGD,Phong giao dich,office,0,0,1,"Phong giao dich VP Bank-PGD Ly Nam De PGD, Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","36 Lý Nam Đế, Ba Dinh District",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan,"36B, 1 Lý Nam Đế, Cửa Đông, Hoàn Kiếm, Hà Nội, Vietnam",21.0326394,105.8442926,Group 3,3,"Densely populated area, high ratio of population in labor age"
CB Bank,Small,9,PGD NGUYEN TRAI,Phong giao dich,office,0,0,1,"Phong giao dich CB Bank-PGD NGUYEN TRAI, Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","32 Đường Thành, Hoàn Kiếm, Hà Nội.",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan,"547, Đường Nguyễn Trãi, Quận Thanh Xuân, Tp Hà Nội, Thanh Xuân Nam, Thanh Xuân, Hà Nội, Vietnam",20.986264,105.796516,Group 3,3,"Densely populated area, high ratio of population in labor age"
Techcombank,Big,36,Techcombank Bo Ho,Chi nhanh,branch,0,1,0,"Chi nhanh Techcombank-Techcombank Bo Ho, Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","32 Hàng Da,Phường Cửa Đông, Hoàn Kiếm, Hà Nội",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan,"32 Hàng Da, Hàng Bông, Hoàn Kiếm, Hà Nội, Vietnam",21.030672,105.846617,Group 3,3,"Densely populated area, high ratio of population in labor age"
Techcombank,Big,36,Techcombank Ly Nam De,Chi nhanh,branch,0,1,0,"Chi nhanh Techcombank-Techcombank Ly Nam De, Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","95F Lý Nam Đế, Hoàn Kiếm, Hà Nội",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan,"32 Hàng Da, Hàng Bông, Hoàn Kiếm, Hà Nội, Vietnam",21.030672,105.846617,Group 3,3,"Densely populated area, high ratio of population in labor age"
Maritime Bank,Big,20,ATM 30 Duong Thanh,ATM,atm,1,0,0,"ATM Maritime Bank-ATM 30 Duong Thanh, Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","Maritime Bank Hàng Da, số 30 Đường Thành, Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội, 08h-22h",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan ,"71 Hai Bà Trưng, Cửa Nam, Hoàn Kiếm, Hà Nội, Vietnam",21.0270752,105.8426613,Group 3,3,"Densely populated area, high ratio of population in labor age"
ACB,Big,2,"ATM, PGD BAT DAN",ATM,atm,1,0,0,"ATM ACB-ATM, PGD BAT DAN, Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","Tầng 01+ 02+ 03 của căn nhà tại địa chỉ 16A Đường Thành, P.Cửa Đông, Q.Hoàn Kiếm, TP.Hà Nội",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan ,"Tầng 1 và tầng 2, Tòa nhà 40, Phùng Hưng, P, Hoàn Kiếm, Hà Nội, Vietnam",21.0295383,105.8444779,Group 3,3,"Densely populated area, high ratio of population in labor age"
Eximbank,Medium,13,Cty Cemaco Ha Noi:,ATM,atm,1,0,0,"ATM Eximbank-Cty Cemaco Ha Noi:, Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","83 Hàng Điếu, Q.Hoàn Kiếm, Hà Nội",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan ,"19 Trần Hưng Đạo, Phan Chu Trinh, Hoàn Kiếm, Hà Nội, Vietnam",21.0196151,105.8562656,Group 3,3,"Densely populated area, high ratio of population in labor age"
Pgbank,Small,26,ATM Duong Thanh,ATM,atm,1,0,0,"ATM Pgbank-ATM Duong Thanh, Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","12 Đường Thành, Hoàn Kiếm",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan ,"12 Đường Thành, Cửa Đông, Hoàn Kiếm, Hà Nội, Vietnam",21.0326325,105.8463143,Group 3,3,"Densely populated area, high ratio of population in labor age"
Vietbank,Small,43,ATM PGD Duong Thanh,ATM,atm,1,0,0,"ATM Vietbank-ATM PGD Duong Thanh, Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","24 Đường Thành, Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội.",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan ,"24 Đường Thành, Cửa Đông, Hoàn Kiếm, Hà Nội 100000, Vietnam",21.0321308,105.8465156,Group 3,3,"Densely populated area, high ratio of population in labor age"
Techcombank,Big,36,Techcombank Ly Nam De,ATM,atm,1,0,0,"ATM Techcombank-Techcombank Ly Nam De, Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","95F Lý Nam Đế, Hoàn Kiếm, Hà Nội",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan ,"95F, Lý Nam Đế, Quận Ba Đình, Quán Thánh, Ba Đình, Hà Nội, Vietnam",21.0354701,105.8447425,Group 3,3,"Densely populated area, high ratio of population in labor age"
Techcombank,Big,36,21.Xi nghiep Quan ly nha so 3,ATM,atm,1,0,0,"ATM Techcombank-21.Xi nghiep Quan ly nha so 3, Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","13 Đường Thành, Hoàn Kiếm, Hà Nội",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan ,"252 P. Tôn Đức Thắng, Hàng Bột, Đống Đa, Hà Nội, Vietnam",21.0207186,105.8307809,Group 3,3,"Densely populated area, high ratio of population in labor age"
SCB,Big,31,PGD HOAN KIEM,ATM,atm,1,0,0,"ATM SCB-PGD HOAN KIEM, Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","Tầng 1 và tầng 2 số 49, Phố Đường Thành, Phường Cửa Đông, Quận Hoàn Kiếm, Thành phố Hà Nội",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan ,"83 Hàng Gà, Hàng Bồ, Hoàn Kiếm, Hà Nội, Vietnam",21.034373,105.847078,Group 3,3,"Densely populated area, high ratio of population in labor age"
Vietinbank,Big,45,CN Chuong Duong,ATM,atm,1,0,0,"ATM Vietinbank-CN Chuong Duong, Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","PGD Hà Thành - 20 Đường Thành, Hoàn Kiếm, HN",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan ,"915 Hồng Hà, Chương Dương, Hoàn Kiếm, Hà Nội, Vietnam",21.0239561,105.8609792,Group 3,3,"Densely populated area, high ratio of population in labor age"
MB,Big,21,ATM Tong Cuc Chinh Tri may 1,ATM,atm,1,0,0,"ATM MB-ATM Tong Cuc Chinh Tri may 1, Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","Số 61 Cửa Đông, Hoàn Kiếm, Hà Nội Khu B Bộ Quốc Phòng",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan ,"57, Đường Nguyễn Tri Phương, Điện Bàn, Ba Đình, Hà Nội, Vietnam",21.0352207,105.8405742,Group 3,3,"Densely populated area, high ratio of population in labor age"
DongA Bank,Small,12,DongA Bank - PGD Ly Nam De,ATM,atm,1,0,0,"ATM DongA Bank-DongA Bank - PGD Ly Nam De, Phuong Cua Dong, Quan Hoan Kiem, Ha Noi, Viet Nam","36C Lý Nam Đế, Phường Cửa Đông, Quận Hoàn Kiếm, Thành phố Hà Nội, Việt Nam",55,1,Phuong Cua Dong,6170,Quan Hoan Kiem,2,Phuong,Quan ,"36 Lý Nam Đế, Cửa Đông, Hoàn Kiếm, Hà Nội, Vietnam",21.0322349,105.844309,Group 3,3,"Densely populated area, high ratio of population in labor age"
BaoVietBank,Small,7,Dao Tan,Phong giao dich,office,0,0,1,"Phong giao dich BAOVIET Bank-Dao Tan, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","Số 14 Đào Tấn, phường Cống Vị, Ba Đình, Hà Nội",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan,"14 Đào Tấn, Cống Vị, Ba Đình, Hà Nội 010000, Vietnam",21.032585,105.8091854,Group 3,3,"Densely populated area, high ratio of population in labor age"
MB,Big,21,Chuong Duong,Chi nhanh,branch,0,1,0,"Chi nhanh MB Bank-Chuong Duong, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","Số 3 Liễu Giai, Cống Vị, Ba Đình, TP.Hà Nội",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan,"3 Liễu Giai, Cống Vị, Ba Đình, Hà Nội, Vietnam",21.0353853,105.8153629,Group 3,3,"Densely populated area, high ratio of population in labor age"
SH Bank,Big,33,Ba Dinh,Chi nhanh,branch,0,1,0,"Chi nhanh SHB-Ba Dinh, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","Số 34 - 36 phố Liễu Giai, phường Cống Vị, quận Ba Đình, thành phố Hà Nội.",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan,"21 Láng Hạ, Chợ Dừa, Ba Đình, Hà Nội, Vietnam",21.0201984,105.8178663,Group 3,3,"Densely populated area, high ratio of population in labor age"
Agribank,Big,3,Ha Tay,Phong giao dich,office,0,0,1,"Phong giao dich Agribank-Ha Tay, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","Số 77 và số 79 phố Linh Lang, Phường Cống Vị, Quận Ba Đình, Thành phố Hà Nội",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan,"106, Đường Đào Tấn, Ngọc Khánh, Ba Đình, Hà Nội, Vietnam",21.034001,105.8060695,Group 3,3,"Densely populated area, high ratio of population in labor age"
Agribank,Big,3,Big C,Phong giao dich,office,0,0,1,"Phong giao dich Agribank-Big C, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","Số 106 Đào Tấn, Phường Cống Vị, Quận Ba Đình, Thành phố Hà Nội",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan,"Số 46 Đào Tấn, Ngọc Khánh, Ba Đình, Hà Nội 100000, Vietnam",21.03307,105.8072,Group 3,3,"Densely populated area, high ratio of population in labor age"
BIDV,Big,8,PGD 268 Doi Can,Phong giao dich,office,0,0,1,"Phong giao dich BIDV-PGD 268 Doi Can, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","268 Đội Cấn,Phường Cống Vị,Quận Ba Đình, Thành phố Hà Nội,Thành phố Hà Nội",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan,"268 Đội Cấn, Cống Vị, Ba Đình, Hà Nội 100000, Vietnam",21.03757,105.8139,Group 3,3,"Densely populated area, high ratio of population in labor age"
Sea Bank,Medium,32,PGD Dao Tan,Phong giao dich,office,0,0,1,"Phong giao dich SeABank (Đông Nam Á)-PGD Dao Tan, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","62 Đào Tấn, phường Cống Vị, quận Ba Đình, thành phố Hà Nội",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan,"62 Đào Tấn, Cống Vị, Ba Đình, Hà Nội, Vietnam",21.0331642,105.8074953,Group 3,3,"Densely populated area, high ratio of population in labor age"
Sacombank,Big,29,PGD Dao Tan,Phong giao dich,office,0,0,1,"Phong giao dich Sacombank-PGD Dao Tan, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam", 60 Đào Tấn - phường Cống Vị - quận Ba Đình - Tp.Hà Nội,7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan,"60 Đào Tấn, Ngọc Khánh, Ba Đình, Hà Nội, Vietnam",21.032954,105.80761,Group 3,3,"Densely populated area, high ratio of population in labor age"
ACB,Big,2,PGD Lieu Giai,Phong giao dich,office,0,0,1,"Phong giao dich ACB-PGD Lieu Giai, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","30 Liễu Giai, P. Cống Vị, Quan Ba Dinh, Ha Noi",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan,"Tòa nhà Lotte Center số 54 Liễu Giai,, Cống Vị, Ba Đình, Ngọc Khánh, Hà Nội, 100000, Vietnam",21.03218,105.8128,Group 3,3,"Densely populated area, high ratio of population in labor age"
VPBank,Big,46,PGD Lieu Giai PGD,Phong giao dich,office,0,0,1,"Phong giao dich VP Bank-PGD Lieu Giai PGD, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","40 Liễu Giai, Ba Đình, Hà Nội",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan,"Số 18 Đường Liễu Giai, Cống Vị, Ba Đình, Hà Nội, Vietnam",21.0364781,105.8146196,Group 3,3,"Densely populated area, high ratio of population in labor age"
Vietinbank,Big,45,PGD Lieu Giai. ,Phong giao dich,office,0,0,1,"Phong giao dich VIETIN Bank-PGD Lieu Giai. , Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","393 Đội Cấn, Quận Ba Đình, TP. Hà Nội. ",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan,"Tòa nhà Lotte Center số 54 Liễu Giai,, Cống Vị, Ba Đình, Ngọc Khánh, Hà Nội, 100000, Vietnam",21.03218,105.8128,Group 3,3,"Densely populated area, high ratio of population in labor age"
BIDV,Big,8,PGD Lotte Tower,Phong giao dich,office,0,0,1,"Phong giao dich BIDV-PGD Lotte Tower, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","Tòa nhà Lotte Center số 54 Liễu Giai,,Phường Cống Vị,Quận Ba Đình, Thành phố Hà Nội,",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan,"Tòa nhà Lotte Center số 54 Liễu Giai,, Cống Vị, Ba Đình, Ngọc Khánh, Hà Nội, 100000, Vietnam",21.03218,105.8128,Group 3,3,"Densely populated area, high ratio of population in labor age"
SH Bank,Big,33,Phong GD Doi Can,Phong giao dich,office,0,0,1,"Phong giao dich SHB-Phong GD Doi Can, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","Số 355, Phố Đội Cấn, Quận Ba Đình, Hà Nội",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan,"268 Đội Cấn, Cống Vị, Ba Đình, Hà Nội 100000, Vietnam",21.03757,105.8139,Group 3,3,"Densely populated area, high ratio of population in labor age"
NamABank,Medium,22,Phong giao dich Ba Dinh,Phong giao dich,office,0,0,1,"Phong giao dich Nam A Bank-Phong giao dich Ba Dinh, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","14 Liễu Giai, Quận Ba Đình, TP Hà Nội",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan,"14 Liễu Giai, Cống Vị, Ba Đình, Hà Nội 118009, Vietnam",21.0365097,105.8145722,Group 3,3,"Densely populated area, high ratio of population in labor age"
VIB,Medium,41,VIB Lieu Giai,Chi nhanh,branch,0,1,0,"Chi nhanh VIB (Quốc tế)-VIB Lieu Giai, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","Tầng 1 tòa nhà số 4 Liễu Giai,Cống Vị, Ba Đình, Hà Nội",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan,"Tầng 1 tòa nhà Số 04 Liễu Giai, Phường Cống Vị, Quận Ba Đình, Cống Vị, Hà Nội, Vietnam",21.036789,105.814777,Group 3,3,"Densely populated area, high ratio of population in labor age"
Agribank,Big,3,,ATM,atm,1,0,0,"ATM Agribank, 79 Linh Lang, Ba Dinh, Ha Noi, Viet Nam","79 Linh Lang, Ba Dinh, Ha Noi",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan ,"79 Linh Lang, Cống Vị, Ba Đình, Hà Nội, Vietnam",21.0335715,105.8100081,Group 3,3,"Densely populated area, high ratio of population in labor age"
Agribank,Big,3,,ATM,atm,1,0,0,"ATM Agribank, Nha D1, Khu 7, 2Ha, Vinh Phuc, Ba Dinh, Ha Noi, Viet Nam","Nha D1, Khu 7, 2Ha, Vinh Phuc, Ba Dinh, Ha Noi",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan ,"Vĩnh Phú, Ba Đình, Hà Nội, Vietnam",21.0430448,105.8089868,Group 3,3,"Densely populated area, high ratio of population in labor age"
ACB,Big,2,"ATM, PGD LIEU GIAI",ATM,atm,1,0,0,"ATM ACB-ATM, PGD LIEU GIAI, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","30 Liễu Giai, P. Cống Vị, Quan Ba Dinh, Ha Noi",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan ,"30 Liễu Giai, Cống Vị, Ba Đình, Hà Nội, Vietnam",21.0348021,105.8140307,Group 3,3,"Densely populated area, high ratio of population in labor age"
VIB,Medium,41,ATM359,ATM,atm,1,0,0,"ATM VIB-ATM359, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam",Số 38 Đào Tấn – Phường Cống Vị – Quận Ba Đình – TP.Hà Nội,7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan ,"Tầng 1 tòa nhà Số 04 Liễu Giai, Phường Cống Vị, Quận Ba Đình, Cống Vị, Hà Nội, Vietnam",21.036789,105.814777,Group 3,3,"Densely populated area, high ratio of population in labor age"
VIB,Medium,41,ATM537,ATM,atm,1,0,0,"ATM VIB-ATM537, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","VIB Liễu Giai, Tầng 1, tòa nhà số 4 Liễu Giai, P.Cống Vị,Q. Ba Đình, Hà Nội",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan ,"Tầng 1 tòa nhà Số 04 Liễu Giai, Phường Cống Vị, Quận Ba Đình, Cống Vị, Hà Nội, Vietnam",21.036789,105.814777,Group 3,3,"Densely populated area, high ratio of population in labor age"
Sea Bank,Medium,32,ATM PGD Dao Tan,ATM,atm,1,0,0,"ATM Sea Bank-ATM PGD Dao Tan, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","62 Cống Vị, Đào Tấn, Ba Đình",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan ,"60 Đào Tấn, Ngọc Khánh, Ba Đình, Hà Nội, Vietnam",21.032954,105.80761,Group 3,3,"Densely populated area, high ratio of population in labor age"
Techcombank,Big,36,ATM - B - 00330 Lieu Giai,ATM,atm,1,0,0,"ATM Techcombank-ATM - B - 00330 Lieu Giai, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","Tòa nhà Lotte, số 54 Liễu Giai, quận Ba Đình, Ba Đình, Hà Nội",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan ,"54 Liễu Giai, Cống Vị, Ba Đình, Hà Nội, Vietnam",21.0320799,105.8125956,Group 3,3,"Densely populated area, high ratio of population in labor age"
Techcombank,Big,36,Nha khach Dan toc,ATM,atm,1,0,0,"ATM Techcombank-Nha khach Dan toc, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","349 Đội Cấn, Ba Đình, Hà Nội",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan ,"285 Đội Cấn, Liễu Giai, Ba Đình, Hà Nội 100000, Vietnam",21.0356209,105.8189664,Group 3,3,"Densely populated area, high ratio of population in labor age"
SH Bank,Big,33,ATM 11020001,ATM,atm,1,0,0,"ATM SH Bank-ATM 11020001, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","Số 34 Giang Văn Minh, P. Cống Vị, Ba Đình, TP.Hà Nội",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan ,"21 Trần Duy Hưng, Trung Hoà, Cầu Giấy, Hà Nội, Vietnam",21.0142266,105.8039949,Group 3,3,"Densely populated area, high ratio of population in labor age"
SH Bank,Big,33,ATM 11160001,ATM,atm,1,0,0,"ATM SH Bank-ATM 11160001, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","Số 28 Liễu Giai, phường Cống Vị, Quận Ba Đình, Hà Nội",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan ,"21 Trần Duy Hưng, Trung Hoà, Cầu Giấy, Hà Nội, Vietnam",21.0142266,105.8039949,Group 3,3,"Densely populated area, high ratio of population in labor age"
MB,Big,21,ATM Cong ty Gaet,ATM,atm,1,0,0,"ATM MB-ATM Cong ty Gaet, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam","21 Linh Lang, Ba Đình, Hà Nội",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan ,"Phố Vạn Bảo, Phường Kim Mã, Quận Ba Đình, Liễu Giai, Ba Đình, Hà Nội, Vietnam",21.0348996,105.8171824,Group 3,3,"Densely populated area, high ratio of population in labor age"
Shinhan Bank,Small,34,TANG 4 - LOTTE CENTER,ATM,atm,1,0,0,"ATM Shinhan Bank-TANG 4 - LOTTE CENTER, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam"," Tầng 4, Tòa nhà Lotte Hà Nội, 54 Liễu Giai",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan ,"B1 4 và 9 floor Lotte Center Hanoi, 54 Liễu Giai, Cống Vị, Ba Đình, Hà Nội, Vietnam",21.0320799,105.8125956,Group 3,3,"Densely populated area, high ratio of population in labor age"
Shinhan Bank,Small,34,TANG 9 - LOTTE CENTER,ATM,atm,1,0,0,"ATM Shinhan Bank-TANG 9 - LOTTE CENTER, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam"," Tầng 9, tòa nhà Lotte Hà Nội, 54 Liễu Giai",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan ,"Basement B1 or Level 9, Lotte Center HàNội, 54 Liễu Giai, Cống Vị, Ba Đình, Hà Nội, Vietnam",21.0323562,105.812302,Group 3,3,"Densely populated area, high ratio of population in labor age"
Shinhan Bank,Small,34,TANG B1 - LOTTE CENTER,ATM,atm,1,0,0,"ATM Shinhan Bank-TANG B1 - LOTTE CENTER, Phuong Cong Vi, Quan Ba Dinh, Ha Noi, Viet Nam"," Tầng hầm B1, tòa nhà Lotte Hà Nội , 54 Liễu Giai",7,1,Phuong Cong Vi,15979,Quan Ba Dinh,1,Phuong,Quan ,"Basement B1 or Level 9, Lotte Center HàNội, 54 Liễu Giai, Cống Vị, Ba Đình, Hà Nội, Vietnam",21.0323562,105.812302,Group 3,3,"Densely populated area, high ratio of population in labor age"
